scenario,controller,path_id,seed_offset,termination_reason,congestion_tier,spawned_dyn_obs_count,goal_reached,steps_taken,completion_time_s,path_length,path_efficiency,mean_speed,std_speed,smoothness,mean_cont_err,rms_cont_err,max_cont_err,std_cont_err,mean_lag_err,rms_lag_err,max_lag_err,std_lag_err,mean_solve_ms,max_solve_ms,std_solve_ms,solver_fail_count,static_body_collision_steps,static_zone_violation_steps,dyn_body_collision_steps,dyn_exclusion_violation_steps,total_body_collision_steps,worst_dyn_excl_depth,worst_dyn_excl_step,worst_dyn_excl_obs,min_dyn_body_clearance,min_dyn_body_clearance_step,min_dyn_body_clearance_obs,mean_active_dyn_obs,max_active_dyn_obs,mean_state_mismatch,max_state_mismatch,min_clearance_m,error
CorridorStructured,mpc_soft,10,16,goal_reached,mid,8,1,540,54.0,52.8724,0.8451,0.9791,0.0832,17.5548,0.1543,0.2448,0.8251,0.19,-0.0071,0.0286,0.0496,0.0277,26.49,47.26,6.21,0,0,0,0,14,0,0.003241,198,4,0.384517,275,6,1.9796,4,0.0,0.0,0.200773,
CorridorStructured,mpc_soft,10,17,goal_reached,mid,8,1,548,54.8,52.2222,0.8556,0.9487,0.1727,12.1562,0.1952,0.3237,1.1358,0.2583,-0.0057,0.0302,0.0496,0.0296,27.35,49.73,7.0,0,0,13,0,74,0,0.002739,438,0,0.367505,346,7,1.9325,4,0.0,0.0,0.2,
CorridorStructured,mpc_soft,10,15,goal_reached,mid,8,1,570,57.0,55.7418,0.8016,0.4057,0.899,18.2731,0.3867,0.5626,2.0615,0.4086,-0.0069,0.0392,0.3262,0.0386,27.61,406.47,17.28,0,0,30,0,37,0,0.006251,284,6,0.366354,279,6,1.9649,3,0.0,5e-10,0.2,
CorridorStructured,mpc_soft,10,3,goal_reached,high,12,1,536,53.6,52.2319,0.8555,0.9745,0.0909,13.0935,0.0863,0.1604,0.5966,0.1351,0.0005,0.0249,0.0493,0.0249,27.08,51.54,6.56,0,0,0,0,23,0,0.004175,108,1,0.373928,115,1,2.7687,4,0.0,0.0,0.325563,
CorridorStructured,mpc_soft,10,1,goal_reached,high,12,1,547,54.7,52.7766,0.8467,0.9397,0.2567,18.1145,0.2445,0.3317,0.9444,0.2242,0.0004,0.0285,0.0496,0.0285,27.74,89.84,7.84,0,0,5,0,46,0,0.00182,476,0,0.403602,468,10,2.5247,4,0.0,2e-10,0.2,
CorridorStructured,mpc_soft,10,19,goal_reached,mid,8,1,574,57.4,55.2222,0.8092,-0.009,0.9748,19.928,0.2742,0.4041,1.5531,0.2968,-0.0058,0.0297,0.0493,0.0291,27.54,92.18,9.07,0,0,18,0,48,0,0.131208,191,0,0.338347,189,0,2.0348,4,0.0,4e-10,0.2,
CorridorStructured,mpc_soft,10,5,goal_reached,high,12,1,557,55.7,53.9205,0.8287,0.2559,0.9424,15.2879,0.2057,0.2992,0.9956,0.2172,-0.0023,0.0279,0.0495,0.0278,25.88,63.48,6.97,0,0,4,0,19,0,0.195911,391,11,0.323471,389,11,2.4632,4,0.0,0.0,0.2,
CorridorStructured,mpc_soft,10,2,goal_reached,high,12,1,567,56.7,54.0652,0.8265,0.3136,0.9154,17.7659,0.3131,0.4038,0.9367,0.255,-0.0028,0.0289,0.0494,0.0288,29.08,99.49,9.09,0,0,28,0,29,0,0.004926,250,11,0.382343,219,0,2.8871,4,0.0,5e-10,0.2,
CorridorStructured,mpc_soft,10,0,goal_reached,high,12,1,594,59.4,56.6884,0.7882,0.1938,0.9483,25.6772,0.3215,0.4101,0.9779,0.2547,-0.0058,0.0272,0.0494,0.0266,29.02,151.12,10.93,0,0,41,0,57,0,0.008935,107,2,0.373077,95,2,2.8148,4,0.0,2.5e-09,0.2,
CorridorStructured,mpc_soft,10,6,goal_reached,high,12,1,630,63.0,56.5877,0.7896,0.6727,0.6476,19.0243,0.5482,0.7853,2.488,0.5623,-0.0137,0.0729,0.8851,0.0716,29.36,341.78,20.47,2,0,39,0,109,0,0.299365,220,8,0.316859,220,8,2.9937,4,0.0,1.4e-09,0.2,
CorridorStructured,mpc_soft,10,7,goal_reached,high,12,1,550,55.0,52.0788,0.858,0.9347,0.2402,11.6165,0.2584,0.3413,1.0002,0.2229,-0.003,0.0269,0.0498,0.0268,27.2,172.55,13.88,0,0,20,0,44,0,0.002245,299,7,0.367033,206,2,2.3891,4,0.0,0.0,0.2,
CorridorStructured,mpc_soft,10,8,goal_reached,high,12,1,551,55.1,53.935,0.8285,0.3244,0.9292,15.8969,0.2497,0.4618,1.8812,0.3885,-0.0059,0.0273,0.0495,0.0267,25.7,71.82,6.69,0,0,2,0,13,0,0.017077,450,3,0.381772,447,3,2.8348,4,0.0,0.0,0.2,
CorridorStructured,mpc_soft,10,9,solver_fail:Infeasible_Problem_Detected,high,12,0,526,52.6,49.9443,0.8947,0.9362,0.228,16.755,0.2057,0.3055,0.8824,0.2258,-0.0009,0.0268,0.0493,0.0267,28.37,270.6,18.28,1,0,16,0,24,0,0.003314,399,7,0.367681,190,4,2.654,4,0.0,0.0,0.2,
CorridorStructured,mpc_soft,10,10,goal_reached,high,12,1,543,54.3,52.1526,0.8568,0.9605,0.139,15.5967,0.1886,0.2602,0.6784,0.1793,-0.0006,0.0251,0.0495,0.0251,25.76,127.85,8.68,0,0,5,0,35,0,0.004415,270,2,0.367483,274,2,2.8416,4,0.0,4e-10,0.2,
CorridorStructured,mpc_soft,10,12,goal_reached,high,12,1,546,54.6,52.7467,0.8471,0.4532,0.8632,14.3082,0.1165,0.2005,0.6725,0.1632,-0.0085,0.0256,0.0491,0.0242,25.54,90.3,6.92,0,0,4,0,13,0,0.002049,408,2,0.412197,69,1,2.6648,4,0.0,0.0,0.2,
CorridorStructured,mpc_soft,10,11,goal_reached,high,12,1,557,55.7,53.0036,0.843,0.4206,0.8696,18.7106,0.2304,0.3331,0.9031,0.2406,-0.0028,0.0275,0.0493,0.0274,26.97,117.34,8.98,0,0,15,0,28,0,0.001897,394,4,0.391911,467,5,2.7092,4,0.0,0.0,0.2,
CorridorStructured,mpc_soft,10,15,goal_reached,high,12,1,540,54.0,52.6915,0.848,0.9758,0.109,11.8687,0.077,0.1532,0.6046,0.1324,-0.0058,0.0251,0.0494,0.0244,26.19,48.49,6.69,0,0,0,0,15,0,0.001064,150,5,0.384479,148,5,2.3296,4,0.0,0.0,0.234433,
CorridorStructured,mpc_soft,10,13,goal_reached,high,12,1,558,55.8,54.3997,0.8214,-0.6595,0.7279,19.8663,0.4934,0.7523,2.5785,0.568,-0.0012,0.0322,0.2494,0.0322,27.69,131.87,9.54,0,0,18,0,44,0,0.19286,453,9,0.290007,452,9,2.5412,4,0.0,3.7e-09,0.2,
CorridorStructured,mpc_soft,10,18,goal_reached,high,12,1,536,53.6,52.2682,0.8549,0.9748,0.1064,11.8585,0.1101,0.2041,0.8119,0.1719,-0.0007,0.0222,0.0491,0.0222,25.28,57.55,6.72,0,0,0,0,9,0,0.001157,253,4,0.391004,216,2,2.6175,4,0.0,0.0,0.220784,
CorridorStructured,mpc_soft,10,14,goal_reached,high,12,1,563,56.3,54.9628,0.813,0.307,0.9326,15.7302,0.4586,0.6925,2.1906,0.5188,-0.0033,0.0298,0.0493,0.0296,27.56,105.32,8.21,0,0,23,0,66,0,0.003512,381,5,0.366895,273,2,2.3872,4,0.0,5.6e-09,0.2,
