scenario,controller,path_id,seed_offset,termination_reason,congestion_tier,spawned_dyn_obs_count,goal_reached,steps_taken,completion_time_s,path_length,path_efficiency,mean_speed,std_speed,smoothness,mean_cont_err,rms_cont_err,max_cont_err,std_cont_err,mean_lag_err,rms_lag_err,max_lag_err,std_lag_err,mean_solve_ms,max_solve_ms,std_solve_ms,solver_fail_count,static_body_collision_steps,static_zone_violation_steps,dyn_body_collision_steps,dyn_exclusion_violation_steps,total_body_collision_steps,worst_dyn_excl_depth,worst_dyn_excl_step,worst_dyn_excl_obs,min_dyn_body_clearance,min_dyn_body_clearance_step,min_dyn_body_clearance_obs,mean_active_dyn_obs,max_active_dyn_obs,mean_state_mismatch,max_state_mismatch,min_clearance_m,error
CorridorStructured,mpc_soft,10,10,goal_reached,high,12,1,536,53.6,52.4615,0.8517,0.9788,0.0751,9.3756,0.0507,0.1364,0.7736,0.1266,-0.0045,0.0222,0.0495,0.0218,34.31,69.05,5.41,0,0,0,0,13,0,0.000178,168,0,0.423593,171,0,2.1884,4,0.0,0.0,0.423593,
CorridorStructured,mpc_soft,10,15,goal_reached,high,12,1,539,53.9,53.0093,0.8429,-0.0449,0.9878,16.4282,0.1723,0.2834,0.954,0.2249,-0.011,0.03,0.0655,0.0279,35.3,182.59,8.41,0,0,3,0,44,0,0.000564,272,6,0.367856,146,5,2.449,4,0.0,1.6e-09,0.2,
CorridorStructured,mpc_soft,10,5,goal_reached,high,12,1,726,72.6,59.7728,0.7476,0.4805,0.7475,25.1122,2.0464,3.6501,9.8415,3.0225,0.0328,0.1235,0.5047,0.1191,40.72,383.44,18.1,0,0,152,0,161,0,0.016543,308,7,0.365721,315,10,2.1763,4,0.0,0.0,0.2,
CorridorStructured,mpc_soft,10,14,goal_reached,high,12,1,569,56.9,53.3418,0.8377,0.9375,0.1985,15.9854,0.2428,0.343,0.9815,0.2423,-0.0059,0.0272,0.0496,0.0266,34.93,139.95,8.13,1,0,19,0,91,0,0.010839,374,5,0.367416,327,5,2.1441,4,0.0,1.76e-08,0.2,
CorridorStructured,mpc_soft,10,6,goal_reached,high,12,1,552,55.2,52.0728,0.8581,0.9424,0.2096,9.8499,0.1982,0.2716,0.6185,0.1856,-0.0003,0.0329,0.2972,0.0329,53.38,816.56,35.42,0,0,18,0,40,0,0.025379,230,11,0.367307,368,5,2.4094,4,0.0,2e-10,0.2,
CorridorStructured,mpc_soft,10,12,goal_reached,high,12,1,536,53.6,52.7859,0.8465,0.9848,0.0665,11.638,0.1132,0.2344,1.1055,0.2053,-0.002,0.0245,0.0497,0.0244,44.63,393.85,17.89,0,0,0,0,30,0,0.000635,80,1,0.367618,80,1,2.2201,4,0.0,0.0,0.367618,
CorridorStructured,mpc_soft,10,19,solver_fail:Restoration_Failed,high,12,0,494,49.4,35.6859,1.2521,-0.0295,0.8213,14.6748,0.4372,0.5543,1.2539,0.3408,-0.006,0.0304,0.0498,0.0298,42.45,349.97,19.91,2,0,153,0,196,0,0.026139,284,3,0.367318,274,3,2.9028,4,0.0,1.3e-09,0.2,
CorridorStructured,mpc_soft,10,18,goal_reached,high,12,1,652,65.2,54.2188,0.8241,0.4387,0.7767,19.3669,0.197,0.2907,0.7303,0.2138,-0.0102,0.029,0.0495,0.0272,35.46,313.03,15.21,0,0,11,0,127,0,0.01112,549,0,0.367362,102,5,2.2469,4,1.5e-09,9.558e-07,0.2,
CorridorStructured,mpc_soft,10,13,goal_reached,high,12,1,546,54.6,52.2773,0.8547,-0.3926,0.8912,13.9861,0.2572,0.3452,0.8334,0.2303,-0.0032,0.0297,0.0497,0.0296,51.86,483.78,24.59,1,0,14,0,38,0,0.011626,177,4,0.367385,97,10,2.1923,4,6e-10,3.221e-07,0.2,
OpenClutter,mpc_soft,11,0,goal_reached,low,4,1,526,52.6,51.598,0.8462,0.9809,0.0678,8.0377,0.0265,0.061,0.3322,0.0549,-0.0016,0.0112,0.0485,0.0111,42.26,65.37,5.69,0,0,0,0,7,0,9.9e-05,402,2,0.394775,399,2,0.6502,2,0.0,0.0,0.36219,
