scenario,controller,path_id,seed_offset,termination_reason,congestion_tier,spawned_dyn_obs_count,goal_reached,steps_taken,completion_time_s,path_length,path_efficiency,mean_speed,std_speed,smoothness,mean_cont_err,rms_cont_err,max_cont_err,std_cont_err,mean_lag_err,rms_lag_err,max_lag_err,std_lag_err,mean_solve_ms,max_solve_ms,std_solve_ms,solver_fail_count,static_body_collision_steps,static_zone_violation_steps,dyn_body_collision_steps,dyn_exclusion_violation_steps,total_body_collision_steps,worst_dyn_excl_depth,worst_dyn_excl_step,worst_dyn_excl_obs,min_dyn_body_clearance,min_dyn_body_clearance_step,min_dyn_body_clearance_obs,mean_active_dyn_obs,max_active_dyn_obs,mean_state_mismatch,max_state_mismatch,min_clearance_m,error
CorridorStructured,mpc_soft,10,13,goal_reached,mid,8,1,536,53.6,52.4226,0.8524,0.978,0.0825,10.3328,0.068,0.1627,0.8816,0.1478,-0.0025,0.02,0.0493,0.0198,35.1,726.0,30.21,1,0,0,0,11,0,0.25469,153,1,0.260467,153,1,1.7966,3,8.28832e-05,0.0444254076,0.260467,
CorridorStructured,mpc_soft,10,10,goal_reached,mid,8,1,537,53.7,52.6981,0.8479,0.9813,0.1008,10.231,0.2528,0.3966,1.2751,0.3056,-0.0081,0.0616,0.4026,0.0611,34.98,612.32,26.69,1,0,36,0,33,0,0.218574,128,6,0.328587,129,6,1.6741,4,9.35498e-05,0.0502362125,-0.078847,
CorridorStructured,mpc_soft,10,12,goal_reached,mid,8,1,542,54.2,53.2467,0.8392,0.9824,0.0831,16.8149,0.208,0.3642,1.2228,0.299,-0.0068,0.0291,0.0493,0.0283,35.21,248.15,11.95,0,0,16,0,30,0,0.163899,477,3,0.29504,477,3,1.8967,4,0.0,0.0,0.124812,
CorridorStructured,mpc_soft,10,1,goal_reached,high,12,1,544,54.4,53.6745,0.8325,0.9867,0.0849,17.2363,0.1948,0.3386,1.2742,0.277,-0.0086,0.0438,0.4916,0.043,36.35,501.84,25.3,0,0,15,0,35,0,0.266325,479,0,0.268656,480,0,2.4026,4,0.0,5e-10,-0.065853,
CorridorStructured,mpc_soft,10,2,goal_reached,high,12,1,554,55.4,53.6125,0.8335,0.9677,0.1349,13.896,0.2117,0.3083,1.0365,0.2242,-0.0151,0.0706,0.756,0.069,35.28,472.74,19.54,0,0,25,0,42,0,0.154443,204,2,0.31473,205,2,2.7148,4,0.0,2.51e-08,-0.067354,
CorridorStructured,mpc_soft,10,0,goal_reached,high,12,1,570,57.0,53.561,0.8343,0.9397,0.2023,18.9096,0.1597,0.3124,1.3041,0.2686,-0.0116,0.0277,0.0495,0.0251,34.7,191.66,9.29,0,0,0,0,36,0,0.24239,485,0,0.256715,485,0,2.6088,4,0.0,0.0,0.256715,
CorridorStructured,mpc_soft,10,7,goal_reached,high,12,1,536,53.6,52.0767,0.858,0.9716,0.1454,12.4859,0.1574,0.2548,0.7335,0.2003,-0.0058,0.0251,0.0696,0.0244,32.8,287.41,12.29,0,0,24,0,27,0,0.190854,403,6,0.357225,402,6,2.4086,4,0.0,0.0,-0.023827,
CorridorStructured,mpc_soft,10,4,goal_reached,mid,8,1,652,65.2,51.3479,0.8702,0.7875,0.3733,10.7674,0.4104,0.6046,1.5583,0.4439,-0.0032,0.024,0.0495,0.0238,44.87,256.39,23.44,0,0,198,0,157,0,0.332099,454,5,0.327854,454,5,1.6258,4,0.0,2.02e-08,-0.17919,
CorridorStructured,mpc_soft,10,9,goal_reached,high,12,1,536,53.6,51.8905,0.8611,0.9681,0.1157,14.4921,0.1262,0.2308,0.7796,0.1932,0.0011,0.0248,0.0495,0.0247,35.27,137.16,8.09,0,0,25,0,18,0,0.064092,126,9,0.350602,126,9,2.459,4,0.0,0.0,-0.078053,
CorridorStructured,mpc_soft,10,8,goal_reached,high,12,1,569,56.9,53.4579,0.8359,0.9395,0.2075,17.7818,0.2241,0.4403,1.6811,0.379,-0.0059,0.0254,0.0496,0.0247,35.29,96.3,5.57,0,0,0,0,43,0,0.216034,426,4,0.27206,426,4,2.4605,4,0.0,0.0,0.27206,
