scenario,controller,weight_name,weight_factor,weight_value,path_id,seed_offset,termination_reason,congestion_tier,spawned_dyn_obs_count,goal_reached,steps_taken,completion_time_s,path_length,path_efficiency,mean_speed,std_speed,smoothness,mean_cont_err,rms_cont_err,max_cont_err,std_cont_err,mean_lag_err,rms_lag_err,max_lag_err,std_lag_err,mean_solve_ms,max_solve_ms,std_solve_ms,solver_fail_count,static_body_collision_steps,static_zone_violation_steps,dyn_body_collision_steps,dyn_exclusion_violation_steps,total_body_collision_steps,worst_dyn_excl_depth,worst_dyn_excl_step,worst_dyn_excl_obs,min_dyn_body_clearance,min_dyn_body_clearance_step,min_dyn_body_clearance_obs,mean_active_dyn_obs,max_active_dyn_obs,mean_state_mismatch,max_state_mismatch,min_clearance_m,error
OpenClutter,mpcc_soft,q_cont,1.0,3.0,11,7,goal_reached,mid,8,1,562,56.2,53.5517,0.8153,0.9529,0.1322,13.5928,0.1014,0.2312,1.1449,0.2078,0.0003,0.0345,0.3929,0.0345,75.29,499.8,22.9,0,0,2,0,7,0,0.009943,387,6,0.407515,401,6,2.2278,4,0.0,0.0,0.2,
OpenClutter,mpcc_soft,q_cont,2.0,6.0,11,0,goal_reached,mid,8,1,560,56.0,52.5888,0.8303,0.9391,0.1539,14.806,0.0685,0.1617,0.738,0.1464,-0.0057,0.0276,0.0498,0.0271,78.45,590.51,26.93,0,0,0,0,7,0,0.000513,382,4,0.429338,184,0,1.9821,4,0.0,0.0,0.2,
OpenClutter,mpcc_soft,q_cont,1.0,3.0,11,9,goal_reached,mid,8,1,584,58.4,54.7048,0.7981,0.9367,0.1784,19.3836,0.2238,0.42,1.597,0.3554,-0.0059,0.0491,0.5944,0.0488,82.28,896.34,42.24,0,0,0,0,9,0,0.001754,238,0,0.381641,235,0,2.4932,4,0.0,0.0,0.223209,
OpenClutter,mpcc_soft,q_cont,2.0,6.0,11,1,goal_reached,mid,8,1,554,55.4,52.6617,0.8291,0.9506,0.1133,12.4544,0.0421,0.0984,0.4895,0.089,-0.0058,0.0297,0.1798,0.0291,77.5,676.39,36.94,0,0,0,0,6,0,0.000315,336,6,0.376342,269,5,1.935,4,0.0,0.0,0.27799,
OpenClutter,mpcc_soft,q_cont,2.0,6.0,11,2,goal_reached,mid,8,1,544,54.4,51.6111,0.846,0.9487,0.1126,10.5486,0.0323,0.0853,0.5377,0.0789,-0.0095,0.0283,0.0497,0.0267,78.42,807.35,40.71,0,0,2,0,4,0,0.003842,266,0,0.406072,268,0,1.9412,4,0.0,0.0,0.2,
OpenClutter,mpcc_soft,q_cont,2.0,6.0,11,3,goal_reached,mid,8,1,553,55.3,52.4817,0.832,0.949,0.1242,12.0018,0.0458,0.1118,0.5787,0.1019,-0.0043,0.0269,0.0498,0.0266,78.45,589.54,28.09,0,0,0,0,6,0,0.033038,331,5,0.453362,342,6,2.0488,4,0.0,0.0,0.244729,
OpenClutter,mpcc_soft,q_cont,2.0,6.0,11,4,goal_reached,mid,8,1,537,53.7,52.0277,0.8392,0.9689,0.0361,10.2543,0.0407,0.0854,0.3368,0.075,-0.0034,0.0268,0.0497,0.0266,75.39,494.46,20.85,0,0,0,0,5,0,0.000156,397,7,0.448198,245,1,2.2048,4,0.0,0.0,0.448198,
OpenClutter,mpcc_soft,q_cont,2.0,6.0,11,5,goal_reached,mid,8,1,561,56.1,53.7056,0.813,0.0445,0.9625,16.4905,0.0972,0.2137,0.9798,0.1903,-0.0071,0.0284,0.1483,0.0275,78.36,589.36,28.39,0,0,0,0,12,0,0.122777,291,2,0.432202,340,4,1.9234,4,0.0,0.0,0.266875,
OpenClutter,mpcc_soft,q_cont,2.0,6.0,11,6,goal_reached,mid,8,1,546,54.6,52.5554,0.8308,0.9626,0.0744,12.0264,0.0576,0.1499,0.7776,0.1384,-0.0094,0.0286,0.0497,0.027,78.52,593.32,34.26,0,0,0,0,4,0,0.00041,219,3,0.435992,218,3,2.1941,4,0.0,0.0,0.435992,
OpenClutter,mpcc_soft,q_cont,2.0,6.0,11,7,goal_reached,mid,8,1,563,56.3,53.3929,0.8178,0.9484,0.135,14.0265,0.0868,0.2078,1.0176,0.1888,-0.0039,0.0359,0.4022,0.0357,76.45,594.41,25.65,0,0,0,0,16,0,0.055426,384,6,0.404039,402,6,2.2522,4,0.0,0.0,0.330367,
OpenClutter,mpcc_soft,q_cont,2.0,6.0,11,8,goal_reached,mid,8,1,531,53.1,51.7026,0.8445,0.9737,0.0294,10.0632,0.0594,0.1271,0.569,0.1124,-0.0076,0.0313,0.1934,0.0304,76.7,590.29,29.8,0,0,3,0,9,0,0.171709,421,6,0.353778,420,6,2.0753,4,0.0,0.0,0.2,
OpenClutter,mpcc_soft,q_vs,0.5,5.0,11,0,goal_reached,mid,8,1,560,56.0,53.2634,0.8197,0.9511,0.1147,14.9708,0.1045,0.2331,0.957,0.2084,-0.0053,0.0312,0.3256,0.0308,75.22,408.7,19.46,0,0,2,0,8,0,0.000616,382,4,0.397838,266,6,1.9839,4,0.0,0.0,0.2,
OpenClutter,mpcc_soft,q_cont,2.0,6.0,11,9,goal_reached,mid,8,1,591,59.1,55.0994,0.7924,0.9323,0.1881,19.1247,0.212,0.4523,1.9461,0.3995,-0.0041,0.0475,0.5733,0.0473,78.99,793.97,44.72,0,0,0,0,9,0,0.004661,383,3,0.378824,235,0,2.5127,4,0.0,0.0,0.293047,
OpenClutter,mpcc_soft,q_vs,0.5,5.0,11,2,goal_reached,mid,8,1,546,54.6,51.64,0.8455,0.9458,0.1115,10.5023,0.036,0.0872,0.5378,0.0795,-0.0051,0.0282,0.0496,0.0277,66.25,568.83,33.58,0,0,2,0,6,0,0.004428,265,0,0.411332,268,0,1.9341,4,0.0,0.0,0.2,
OpenClutter,mpcc_soft,q_vs,0.5,5.0,11,1,goal_reached,mid,8,1,556,55.6,52.5871,0.8303,0.9458,0.1279,12.5111,0.0459,0.0987,0.4763,0.0873,-0.003,0.0264,0.0837,0.0262,66.59,833.98,41.74,0,0,0,0,6,0,0.000209,201,4,0.375874,268,5,1.9335,4,0.0,0.0,0.317074,
OpenClutter,mpcc_soft,q_vs,0.5,5.0,11,3,goal_reached,mid,8,1,554,55.4,52.4159,0.833,0.9461,0.1306,11.69,0.0511,0.115,0.5714,0.103,-0.0014,0.027,0.0497,0.0269,62.24,392.03,26.25,0,0,0,0,3,0,0.000245,238,4,0.456221,342,6,2.0469,4,0.0,0.0,0.255549,
OpenClutter,mpcc_soft,q_vs,0.5,5.0,11,4,goal_reached,mid,8,1,538,53.8,51.9765,0.84,0.9661,0.0402,10.0683,0.0469,0.0923,0.3406,0.0795,-0.0006,0.0268,0.0497,0.0268,60.95,473.86,27.23,0,0,0,0,4,0,0.000122,397,7,0.448869,245,1,2.2007,4,0.0,0.0,0.448869,
OpenClutter,mpcc_soft,q_vs,0.5,5.0,11,6,goal_reached,mid,8,1,547,54.7,52.5749,0.8305,0.9612,0.0691,11.6135,0.0638,0.1554,0.7865,0.1417,-0.0017,0.0268,0.099,0.0267,56.76,424.85,27.14,0,0,0,0,4,0,0.000233,205,3,0.438171,218,3,2.1956,4,0.0,0.0,0.438171,
OpenClutter,mpcc_soft,q_vs,0.5,5.0,11,5,goal_reached,mid,8,1,563,56.3,53.1223,0.8219,0.9436,0.1482,15.3553,0.0966,0.2024,0.9416,0.1778,-0.0043,0.03,0.1459,0.0297,59.48,391.31,29.92,0,0,0,0,11,0,0.086674,286,5,0.430811,340,4,1.9254,4,0.0,0.0,0.386949,
OpenClutter,mpcc_soft,q_vs,0.5,5.0,11,8,goal_reached,mid,8,1,533,53.3,51.7266,0.8441,0.9705,0.0313,9.8882,0.0618,0.1291,0.5749,0.1134,-0.0046,0.0301,0.189,0.0297,47.59,405.85,24.54,0,0,3,0,9,0,0.116634,420,6,0.377349,419,6,2.0638,4,0.0,0.0,0.2,
OpenClutter,mpcc_soft,q_vs,0.5,5.0,11,7,goal_reached,mid,8,1,564,56.4,53.4386,0.8171,0.9475,0.136,13.5984,0.0933,0.2169,1.0806,0.1958,-0.0062,0.0345,0.3696,0.0339,49.76,391.58,24.57,0,0,0,0,11,0,0.007524,388,6,0.407609,401,6,2.234,4,0.0,0.0,0.255759,
OpenClutter,mpcc_soft,q_vs,1.0,10.0,11,0,goal_reached,mid,8,1,559,55.9,52.5149,0.8314,0.9394,0.1572,15.0352,0.0856,0.1806,0.7499,0.159,-0.0041,0.0254,0.0497,0.025,44.82,470.51,24.14,0,0,3,0,9,0,0.000539,279,6,0.425583,183,0,1.9946,4,0.0,0.0,0.2,
OpenClutter,mpcc_soft,q_vs,0.5,5.0,11,9,goal_reached,mid,8,1,588,58.8,54.5867,0.7999,0.9283,0.1888,17.676,0.2056,0.4248,1.7697,0.3717,-0.0071,0.0466,0.569,0.046,47.45,401.61,22.22,0,0,0,0,9,0,0.002351,382,3,0.380314,234,0,2.4813,4,0.0,0.0,0.282639,
OpenClutter,mpcc_soft,q_vs,1.0,10.0,11,1,goal_reached,mid,8,1,551,55.1,53.6309,0.8141,0.3964,0.891,12.7934,0.124,0.268,1.4539,0.2375,-0.0027,0.0262,0.0497,0.0261,39.41,479.5,21.85,0,0,8,0,13,0,0.434143,330,6,0.224753,329,6,1.9946,4,0.0,0.0,0.2,
OpenClutter,mpcc_soft,q_vs,1.0,10.0,11,2,goal_reached,mid,8,1,546,54.6,51.7811,0.8432,0.9484,0.1175,11.4128,0.0397,0.0984,0.5381,0.09,-0.0058,0.0267,0.0497,0.026,39.59,578.61,25.68,1,0,2,0,6,0,0.001873,266,0,0.411407,409,6,1.9469,4,0.0,0.0,0.2,
OpenClutter,mpcc_soft,q_vs,1.0,10.0,11,4,goal_reached,mid,8,1,535,53.5,51.9671,0.8402,0.9713,0.0322,10.4457,0.0611,0.1231,0.4882,0.1069,-0.0037,0.0286,0.0497,0.0283,37.0,258.6,13.62,0,0,0,0,3,0,0.000225,243,1,0.447281,244,1,2.2037,4,0.0,0.0,0.375116,
OpenClutter,mpcc_soft,q_vs,1.0,10.0,11,3,goal_reached,mid,8,1,547,54.7,53.1701,0.8212,0.972,0.0661,12.5797,0.2334,0.535,2.0846,0.4814,-0.0045,0.0292,0.0498,0.0289,39.97,245.56,16.28,0,0,0,0,43,0,0.365967,342,2,0.234354,341,2,2.0494,4,0.0,0.0,0.209398,
OpenClutter,mpcc_soft,q_vs,1.0,10.0,11,6,goal_reached,mid,8,1,546,54.6,52.6567,0.8292,0.9644,0.0756,11.6396,0.0681,0.1603,0.7718,0.1451,-0.0014,0.0276,0.124,0.0276,37.77,238.32,14.33,0,0,0,0,4,0,0.000218,205,3,0.434592,421,4,2.2015,4,0.0,0.0,0.434592,
OpenClutter,mpcc_soft,q_vs,1.0,10.0,11,5,goal_reached,mid,8,1,561,56.1,53.7689,0.812,0.0412,0.9632,15.5885,0.1046,0.2184,0.9506,0.1918,-0.0028,0.0274,0.1892,0.0272,40.73,707.83,32.96,0,0,0,0,14,0,0.154483,291,2,0.43193,341,4,1.9305,4,0.0,0.0,0.264853,
OpenClutter,mpcc_soft,q_vs,1.0,10.0,11,7,goal_reached,mid,8,1,562,56.2,53.5517,0.8153,0.9529,0.1322,13.5928,0.1014,0.2312,1.1449,0.2078,0.0003,0.0345,0.3929,0.0345,37.16,179.01,11.25,0,0,2,0,7,0,0.009943,387,6,0.407515,401,6,2.2278,4,0.0,0.0,0.2,
OpenClutter,mpcc_soft,q_vs,1.0,10.0,11,8,goal_reached,mid,8,1,532,53.2,51.7691,0.8434,0.9731,0.0292,9.5886,0.0645,0.133,0.5709,0.1163,-0.0056,0.0303,0.205,0.0298,38.88,186.41,11.75,0,0,3,0,9,0,0.09777,420,6,0.385474,419,6,2.0677,4,0.0,0.0,0.2,
OpenClutter,mpcc_soft,q_vs,2.0,20.0,11,0,goal_reached,mid,8,1,558,55.8,52.4807,0.832,0.9405,0.1551,15.8044,0.1029,0.202,0.7645,0.1738,-0.0051,0.0268,0.1173,0.0264,39.02,356.95,16.88,0,0,3,0,8,0,0.000955,279,6,0.428868,182,0,2.0072,4,0.0,0.0,0.2,
OpenClutter,mpcc_soft,q_vs,1.0,10.0,11,9,goal_reached,mid,8,1,584,58.4,54.7048,0.7981,0.9367,0.1784,19.3836,0.2238,0.42,1.597,0.3554,-0.0059,0.0491,0.5944,0.0488,40.46,462.79,22.42,0,0,0,0,9,0,0.001754,238,0,0.381641,235,0,2.4932,4,0.0,0.0,0.223209,
OpenClutter,mpcc_soft,q_vs,2.0,20.0,11,1,goal_reached,mid,8,1,550,55.0,53.5277,0.8157,0.3995,0.8895,12.7919,0.137,0.2777,1.4522,0.2416,-0.0034,0.0288,0.0497,0.0286,38.53,412.85,19.97,0,0,8,0,11,0,0.408887,330,6,0.239971,329,6,1.9909,4,0.0,0.0,0.2,
OpenClutter,mpcc_soft,q_vs,2.0,20.0,11,2,goal_reached,mid,8,1,540,54.0,51.5596,0.8468,0.9548,0.0821,10.2964,0.0632,0.1417,0.6557,0.1268,-0.0015,0.0259,0.0498,0.0258,36.58,343.85,15.73,0,0,5,0,4,0,0.0006,264,0,0.389689,292,1,1.9056,4,0.0,0.0,0.2,
OpenClutter,mpcc_soft,q_vs,2.0,20.0,11,3,goal_reached,mid,8,1,540,54.0,52.8408,0.8263,0.9785,0.0299,10.1984,0.1288,0.2321,0.7321,0.1931,-0.0066,0.0483,0.5798,0.0478,39.54,319.39,15.58,0,0,6,0,24,0,0.512647,335,6,0.163464,335,6,2.0019,4,0.0,0.0,0.163464,
OpenClutter,mpcc_soft,q_vs,2.0,20.0,11,4,goal_reached,mid,8,1,533,53.3,51.8984,0.8413,0.9737,0.0303,10.7566,0.0728,0.1405,0.5051,0.1202,-0.0048,0.0268,0.0497,0.0264,36.97,272.79,14.16,0,0,0,0,4,0,0.000291,243,1,0.450162,244,1,2.212,4,0.0,0.0,0.296209,
OpenClutter,mpcc_soft,q_vs,2.0,20.0,11,5,goal_reached,mid,8,1,561,56.1,53.9831,0.8088,0.0415,0.9666,15.651,0.1195,0.2357,0.9555,0.2031,-0.0037,0.0286,0.2368,0.0284,39.68,291.01,18.33,0,0,0,0,14,0,0.147648,291,2,0.432079,341,4,1.9287,4,0.0,0.0,0.271337,
OpenClutter,mpcc_soft,q_vs,2.0,20.0,11,6,goal_reached,mid,8,1,546,54.6,52.6039,0.83,0.9634,0.0786,11.6184,0.0859,0.19,0.7362,0.1695,-0.0033,0.0281,0.1323,0.0279,38.38,344.9,17.16,0,0,0,0,3,0,0.001105,221,3,0.425465,219,3,2.1905,4,0.0,0.0,0.425465,
OpenClutter,mpcc_soft,q_vs,2.0,20.0,11,8,goal_reached,mid,8,1,532,53.2,51.7528,0.8437,0.9728,0.0293,9.2413,0.0682,0.1372,0.564,0.1191,-0.0052,0.0317,0.2202,0.0312,37.44,359.38,17.05,0,0,3,0,10,0,0.088158,420,6,0.389755,419,6,2.062,4,0.0,0.0,0.2,
OpenClutter,mpcc_soft,q_vs,2.0,20.0,11,7,goal_reached,mid,8,1,560,56.0,53.4802,0.8164,0.955,0.1262,13.6728,0.1141,0.248,1.1982,0.2202,-0.0022,0.0344,0.4124,0.0343,37.82,383.02,17.79,0,0,3,0,6,0,0.000715,397,6,0.39849,400,6,2.2196,4,0.0,0.0,0.2,
OpenClutter,mpcc_soft,rho_dyn,0.5,50000.0,11,0,goal_reached,mid,8,1,559,55.9,52.5147,0.8314,0.9394,0.1572,15.0343,0.0856,0.1806,0.7497,0.159,-0.0041,0.0254,0.0498,0.025,37.98,277.97,15.86,0,0,3,0,9,0,0.001077,279,6,0.425551,183,0,1.9946,4,0.0,0.0,0.2,
OpenClutter,mpcc_soft,q_vs,2.0,20.0,11,9,goal_reached,mid,8,1,584,58.4,53.5667,0.8151,0.9172,0.2055,17.3622,0.1665,0.3233,1.3646,0.2771,-0.0078,0.05,0.613,0.0494,38.35,545.54,28.43,0,0,0,0,7,0,0.001496,238,0,0.380934,236,0,2.5,4,0.0,0.0,0.200572,
OpenClutter,mpcc_soft,rho_dyn,0.5,50000.0,11,1,goal_reached,mid,8,1,551,55.1,53.6297,0.8141,0.3964,0.891,12.7941,0.124,0.2679,1.4533,0.2375,-0.0027,0.0262,0.0498,0.0261,35.94,236.34,13.02,0,0,8,0,13,0,0.434168,330,6,0.224738,329,6,1.9946,4,0.0,0.0,0.2,
OpenClutter,mpcc_soft,rho_dyn,0.5,50000.0,11,2,goal_reached,mid,8,1,546,54.6,51.7902,0.8431,0.9485,0.1166,11.4605,0.0396,0.0979,0.5379,0.0896,-0.0057,0.0266,0.0497,0.026,36.05,427.64,22.27,0,0,2,0,8,0,0.002129,266,0,0.411386,409,6,1.9469,4,0.0,0.0,0.2,
OpenClutter,mpcc_soft,rho_dyn,0.5,50000.0,11,4,goal_reached,mid,8,1,535,53.5,51.9669,0.8402,0.9713,0.0322,10.4447,0.0611,0.1231,0.488,0.1069,-0.0037,0.0286,0.0498,0.0283,35.54,282.36,13.81,0,0,0,0,4,0,0.000447,243,1,0.447163,244,1,2.2037,4,0.0,0.0,0.375201,
OpenClutter,mpcc_soft,rho_dyn,0.5,50000.0,11,3,goal_reached,mid,8,1,547,54.7,53.159,0.8214,0.9718,0.0663,12.564,0.2331,0.5339,2.0719,0.4803,-0.0048,0.029,0.0498,0.0286,35.95,192.5,13.17,0,0,0,0,44,0,0.366063,342,2,0.234228,341,2,2.0494,4,0.0,0.0,0.209203,
OpenClutter,mpcc_soft,rho_dyn,0.5,50000.0,11,6,goal_reached,mid,8,1,546,54.6,52.6566,0.8292,0.9644,0.0756,11.6394,0.0681,0.1603,0.7718,0.1451,-0.0014,0.0276,0.1239,0.0276,33.24,243.57,14.6,0,0,0,0,4,0,0.000435,205,3,0.43456,421,4,2.2015,4,0.0,0.0,0.43456,
OpenClutter,mpcc_soft,rho_dyn,0.5,50000.0,11,5,goal_reached,mid,8,1,561,56.1,53.7449,0.8124,0.0417,0.9635,15.5987,0.1059,0.2199,0.9502,0.1927,-0.0031,0.0275,0.1879,0.0273,35.31,253.99,16.7,0,0,0,0,13,0,0.157295,291,2,0.431863,341,4,1.9305,4,0.0,0.0,0.267732,
OpenClutter,mpcc_soft,rho_dyn,0.5,50000.0,11,8,goal_reached,mid,8,1,532,53.2,51.7641,0.8435,0.973,0.0293,9.5665,0.0644,0.1328,0.5707,0.1162,-0.0059,0.0303,0.2051,0.0297,36.97,218.39,12.78,0,0,3,0,10,0,0.097771,420,6,0.385435,419,6,2.0677,4,0.0,0.0,0.2,
OpenClutter,mpcc_soft,rho_dyn,0.5,50000.0,11,7,goal_reached,mid,8,1,562,56.2,53.5513,0.8153,0.9529,0.1322,13.5918,0.1013,0.2311,1.1447,0.2077,0.0004,0.0345,0.3927,0.0345,36.44,250.07,15.31,0,0,2,0,7,0,0.009919,387,6,0.407409,401,6,2.2278,4,0.0,0.0,0.2,
OpenClutter,mpcc_soft,rho_dyn,1.0,100000.0,11,0,goal_reached,mid,8,1,559,55.9,52.5149,0.8314,0.9394,0.1572,15.0352,0.0856,0.1806,0.7499,0.159,-0.0041,0.0254,0.0497,0.025,36.41,191.97,13.66,0,0,3,0,9,0,0.000539,279,6,0.425583,183,0,1.9946,4,0.0,0.0,0.2,
OpenClutter,mpcc_soft,rho_dyn,0.5,50000.0,11,9,goal_reached,mid,8,1,584,58.4,54.7073,0.7981,0.9368,0.1785,19.3873,0.2235,0.4194,1.5955,0.3549,-0.006,0.0491,0.5944,0.0487,37.57,363.82,21.92,0,0,0,0,10,0,0.003365,238,0,0.381846,235,0,2.4914,4,0.0,0.0,0.223827,
OpenClutter,mpcc_soft,rho_dyn,1.0,100000.0,11,1,goal_reached,mid,8,1,551,55.1,53.6309,0.8141,0.3964,0.891,12.7934,0.124,0.268,1.4539,0.2375,-0.0027,0.0262,0.0497,0.0261,35.46,220.51,12.92,0,0,8,0,13,0,0.434143,330,6,0.224753,329,6,1.9946,4,0.0,0.0,0.2,
OpenClutter,mpcc_soft,rho_dyn,1.0,100000.0,11,2,goal_reached,mid,8,1,546,54.6,51.7811,0.8432,0.9484,0.1175,11.4128,0.0397,0.0984,0.5381,0.09,-0.0058,0.0267,0.0497,0.026,37.61,495.07,22.67,1,0,2,0,6,0,0.001873,266,0,0.411407,409,6,1.9469,4,0.0,0.0,0.2,
OpenClutter,mpcc_soft,rho_dyn,1.0,100000.0,11,3,goal_reached,mid,8,1,547,54.7,53.1701,0.8212,0.972,0.0661,12.5797,0.2334,0.535,2.0846,0.4814,-0.0045,0.0292,0.0498,0.0289,37.12,255.91,16.44,0,0,0,0,43,0,0.365967,342,2,0.234354,341,2,2.0494,4,0.0,0.0,0.209398,
OpenClutter,mpcc_soft,rho_dyn,1.0,100000.0,11,4,goal_reached,mid,8,1,535,53.5,51.9671,0.8402,0.9713,0.0322,10.4457,0.0611,0.1231,0.4882,0.1069,-0.0037,0.0286,0.0497,0.0283,36.03,316.89,15.54,0,0,0,0,3,0,0.000225,243,1,0.447281,244,1,2.2037,4,0.0,0.0,0.375116,
OpenClutter,mpcc_soft,rho_dyn,1.0,100000.0,11,6,goal_reached,mid,8,1,546,54.6,52.6567,0.8292,0.9644,0.0756,11.6396,0.0681,0.1603,0.7718,0.1451,-0.0014,0.0276,0.124,0.0276,37.3,223.99,13.21,0,0,0,0,4,0,0.000218,205,3,0.434592,421,4,2.2015,4,0.0,0.0,0.434592,
OpenClutter,mpcc_soft,rho_dyn,1.0,100000.0,11,5,goal_reached,mid,8,1,561,56.1,53.7689,0.812,0.0412,0.9632,15.5885,0.1046,0.2184,0.9506,0.1918,-0.0028,0.0274,0.1892,0.0272,37.55,561.43,27.6,0,0,0,0,14,0,0.154483,291,2,0.43193,341,4,1.9305,4,0.0,0.0,0.264853,
OpenClutter,mpcc_soft,rho_dyn,1.0,100000.0,11,7,goal_reached,mid,8,1,562,56.2,53.5517,0.8153,0.9529,0.1322,13.5928,0.1014,0.2312,1.1449,0.2078,0.0003,0.0345,0.3929,0.0345,34.34,246.52,13.95,0,0,2,0,7,0,0.009943,387,6,0.407515,401,6,2.2278,4,0.0,0.0,0.2,
OpenClutter,mpcc_soft,rho_dyn,1.0,100000.0,11,8,goal_reached,mid,8,1,532,53.2,51.7691,0.8434,0.9731,0.0292,9.5886,0.0645,0.133,0.5709,0.1163,-0.0056,0.0303,0.205,0.0298,35.3,195.27,11.97,0,0,3,0,9,0,0.09777,420,6,0.385474,419,6,2.0677,4,0.0,0.0,0.2,
OpenClutter,mpcc_soft,rho_dyn,2.0,200000.0,11,0,goal_reached,mid,8,1,559,55.9,52.515,0.8314,0.9394,0.1572,15.0359,0.0856,0.1806,0.75,0.159,-0.0041,0.0254,0.0497,0.025,37.18,259.01,13.81,0,0,3,0,9,0,0.00027,279,6,0.425599,183,0,1.9946,4,0.0,0.0,0.2,
OpenClutter,mpcc_soft,rho_dyn,2.0,200000.0,11,1,goal_reached,mid,8,1,551,55.1,53.6316,0.8141,0.3964,0.891,12.7929,0.1241,0.268,1.4542,0.2376,-0.0027,0.0262,0.0497,0.0261,36.47,227.21,12.64,0,0,9,0,13,0,0.434129,330,6,0.224762,329,6,1.9946,4,0.0,0.0,0.2,
OpenClutter,mpcc_soft,rho_dyn,1.0,100000.0,11,9,goal_reached,mid,8,1,584,58.4,54.7048,0.7981,0.9367,0.1784,19.3836,0.2238,0.42,1.597,0.3554,-0.0059,0.0491,0.5944,0.0488,38.41,532.63,24.95,0,0,0,0,9,0,0.001754,238,0,0.381641,235,0,2.4932,4,0.0,0.0,0.223209,
OpenClutter,mpcc_soft,rho_dyn,2.0,200000.0,11,3,goal_reached,mid,8,1,547,54.7,53.1799,0.821,0.9722,0.066,12.6012,0.2338,0.5362,2.0952,0.4826,-0.0037,0.0291,0.0497,0.0288,36.52,258.55,14.88,0,0,0,0,43,0,0.365923,342,2,0.234415,341,2,2.0494,4,0.0,0.0,0.209336,
OpenClutter,mpcc_soft,rho_dyn,2.0,200000.0,11,4,goal_reached,mid,8,1,535,53.5,51.9671,0.8402,0.9713,0.0322,10.4462,0.0612,0.1232,0.4883,0.1069,-0.0037,0.0286,0.0497,0.0283,33.23,328.53,15.65,0,0,0,0,3,0,8.6e-05,243,1,0.447354,244,1,2.2037,4,0.0,0.0,0.375014,
OpenClutter,mpcc_soft,rho_dyn,2.0,200000.0,11,2,goal_reached,mid,8,1,546,54.6,51.7892,0.8431,0.9485,0.1166,11.4653,0.0397,0.098,0.5383,0.0896,-0.0055,0.0266,0.0497,0.026,38.07,570.6,27.28,1,0,2,0,7,0,0.00196,266,0,0.411431,409,6,1.9469,4,0.0,0.0,0.2,
OpenClutter,mpcc_soft,rho_dyn,2.0,200000.0,11,6,goal_reached,mid,8,1,546,54.6,52.6567,0.8292,0.9644,0.0756,11.6397,0.0681,0.1603,0.7718,0.1452,-0.0014,0.0276,0.124,0.0276,36.4,279.43,16.98,0,0,0,0,4,0,0.000109,205,3,0.434615,421,4,2.2015,4,0.0,0.0,0.434615,
OpenClutter,mpcc_soft,rho_dyn,2.0,200000.0,11,5,goal_reached,mid,8,1,561,56.1,53.8241,0.8112,0.0418,0.9643,15.6562,0.1054,0.2191,0.9507,0.1921,-0.0043,0.0307,0.2645,0.0304,37.92,208.15,16.63,0,0,0,0,14,0,0.162055,291,2,0.432011,341,4,1.9305,4,0.0,0.0,0.257909,
OpenClutter,mpcc_soft,rho_dyn,2.0,200000.0,11,8,goal_reached,mid,8,1,532,53.2,51.7724,0.8433,0.9732,0.0292,9.6123,0.0647,0.1332,0.5709,0.1165,-0.0052,0.0305,0.205,0.03,34.76,198.85,11.68,0,0,3,0,9,0,0.097769,420,6,0.3855,419,6,2.0677,4,0.0,0.0,0.2,
